Account_Campaign_Mapping_V2

Date/Time Generated,9/24/18 3:49 AM
Report Time Zone,America/New_York
Account ID,5552
Date Range,9/10/18 - 9/23/18
Advertiser,Equals:2014_DigitalRoyalty (4365914)
Advertiser,Equals:ALL|US|iProspect|2012 (3632474)
Advertiser,Equals:6359301
Advertiser,Equals:BidManager_Advertiser_DO_NOT_EDIT_2235440 (8304258)
Advertiser,Equals:BidManager_Advertiser_DO_NOT_EDIT_688442 (5236351)
Advertiser,Equals:BidManager_Advertiser_DO_NOT_EDIT_857434 (5404806)
Advertiser,Equals:BidManager_SeparateSpotlightAdvertiser_DO_NOT_EDIT (4532011)
Advertiser,Equals:CI|US|iProspect|2012 (3476205)
Advertiser,Equals:DCS|Criteo|_INTL_ (4765209)
Advertiser,Equals:DCS|DA_STUDIO|_INTL_ (5373955)
Advertiser,Equals:DCS|Demand_Generation|_INTL_ (4255681)
Advertiser,Equals:DCS|F3D|_INTL_ (4867019)
Advertiser,Equals:DCS|iProspect|_INTL_ (4248444)
Advertiser,Equals:DCS|OMD|_INTL_ (4294851)
Advertiser,Equals:DCS|Periscopix_Tracking_Ads|_INTL_ (8110681)
Advertiser,Equals:DCS|Periscopix|_INTL_ (6146229)
Advertiser,Equals:DCS|Rakuten_Non-linked_Advertiser|_INTL_ (8066286)
Advertiser,Equals:DCS|Zenith|_INTL_ (8502683)
Advertiser,Equals:dg_intl_hilton (3498746)
Advertiser,Equals:dg_intl_multibrand (3638295)
Advertiser,Equals:DGTS_US_AllSuites (8325024)
Advertiser,Equals:DGTS_US_FocusedServices (8325606)
Advertiser,Equals:DGTS_US_FullService (8328012)
Advertiser,Equals:8314394
Advertiser,Equals:DGTS_US_Portfolio_Honors (8310967)
Advertiser,Equals:DT|US|iProspect|2012 (3476213)
Advertiser,Equals:E-Events 30 Day Tags (2391905)
Advertiser,Equals:Ecommerce_Corporate_US (2608519)
Advertiser,Equals:eDistribution Marketing_In House_UK (2055539)
Advertiser,Equals:ES|US|iProspect|2012 (3476215)
Advertiser,Equals:f3d_intl_paid_search (3917774)
Advertiser,Equals:GI|US|iProspect|2012 (3476218)
Advertiser,Equals:GV|US|iProspect|2012 (3476224)
Advertiser,Equals:Hampton Inn : iCrossing US : US (2377205)
Advertiser,Equals:Hampton_Wahlstrom_US (2208460)
Advertiser,Equals:HHC Hotels_Waldorf Boulders Resort_US_0328 (2221810)
Advertiser,Equals:HH|US|iProspect|2012 (3476226)
Advertiser,Equals:Hilton Demand Generation Intl (2712515)
Advertiser,Equals:Hilton HHonors : iCrossing US : US (2377325)
Advertiser,Equals:2784036
Advertiser,Equals:HILTON HOTELS CORP (2013561)
Advertiser,Equals:Hilton Paid Search on DS (Edge) (6972294)
Advertiser,Equals:Hilton Paid Search on DS (Non-Edge) (6973298)
Advertiser,Equals:Hilton_OMD_APAC (2705521)
Advertiser,Equals:Hilton_OMD_US (2077542)
Advertiser,Equals:Hilton_Space Dealer_Germany (2070859)
Advertiser,Equals:2162324
Advertiser,Equals:Hilton_Traffic Broker UK_RU (2341749)
Advertiser,Equals:HI|US|iProspect|2012 (3476209)
Advertiser,Equals:HT|US|iProspect|2012 (3476223)
Advertiser,Equals:HWW_Corporate_EmailMarketing (4652907)
Advertiser,Equals:HWW_SocialMedia (4721827)
Advertiser,Equals:HW|US|iProspect|2012 (3476222)
Advertiser,Equals:HX|US|iProspect|2012 (3476220)
Advertiser,Equals:OMD UAE (2832897)
Advertiser,Equals:OMD_LATAM_2016 (5308684)
Advertiser,Equals:QQ|US|iProspect|2012 (4445920)
Advertiser,Equals:seo_places_listings_intl (4041706)
Advertiser,Equals:2150307
Advertiser,Equals:WA|US|iProspect|2012 (3476203)
MRC Accredited Metrics,"Impressions(Desktop Display and Rich Media, Desktop Video, Mobile Video)","Clicks(Desktop Display, Desktop Rich Media, Desktop Video, In-App Display, In-App Rich Media, In-App Video, Mobile Display, Mobile Video)"

Report Fields
Placement ID,Placement,Campaign ID,Campaign,Site ID (DCM),Site (DCM),Impressions,Clicks
92143513,HX|MapQuest|PS|PC|Map_Sponsorships-Business_Locator_Sponsorship|US|EN|CPM|300x250,7237583,HX|Display|Map_Sponsorships|US|Revenue,824915,MAPQUESTOX3338,57393,23
92143930,HX|MapQuest|PS|Mobile|Map_Sponsorships-Business_Locator_Custom_Button-500x280|US|EN|CPM|1x1,7237583,HX|Display|Map_Sponsorships|US|Revenue,824915,MAPQUESTOX3338,0,796
92143964,HX|MapQuest|PS|Mobile|Map_Sponsorships-Business_Locator_Directions_to_Here|US|EN|CPM|1x1,7237583,HX|Display|Map_Sponsorships|US|Revenue,824915,MAPQUESTOX3338,89,240
92144187,HX|MapQuest|PS|Mobile|Map_Sponsorships-Business_Locator_Phone_Call|US|EN|CPM|1x1,7237583,HX|Display|Map_Sponsorships|US|Revenue,824915,MAPQUESTOX3338,0,29
92144270,HX|MapQuest|PS|Mobile|Map_Sponsorships-Business_Locator_Select_Carousel_Icon-66x66|US|EN|CPM|1x1,7237583,HX|Display|Map_Sponsorships|US|Revenue,824915,MAPQUESTOX3338,6108113,1808
92144314,HX|MapQuest|PS|Mobile|Map_Sponsorships-Business_Locator_Select_POI_Icon|US|EN|CPM|1x1,7237583,HX|Display|Map_Sponsorships|US|Revenue,824915,MAPQUESTOX3338,0,2425
92144492,HX|MapQuest|PS|Mobile|Map_Sponsorships-Business_Locator_Visit_Website|US|EN|CPM|1x1,7237583,HX|Display|Map_Sponsorships|US|Revenue,824915,MAPQUESTOX3338,0,25
92770595,Site Listings_NL_1x1_MS_LookingForBooking_0,6262094,F3D_MS_LookingForBooking,1039608,lookingforbooking.nl,0,1
93284620,1x1 | affiliate network | click tracker | multiple | cpa,4676214,Ongoing EMEA & APAC,1383750,CommissionJunction,0,283
93874154,"Eblast Learn More button, Photo, T&C's",7350821,Waldorf Astoria Florida Cluster Q1 2013 - BOWA,1087699,Dunhill Vacations,0,2
94307134,ALL|IntentMedia|Destin-FL|US|EN|CPC-TS|1x1|EDGE,7383746,ALL|TravelSearch|IntentMedia|US|Revenue,1393892,Intent Media,0,6
94307140,ALL|IntentMedia|Detroit-MI|US|EN|CPC-TS|1x1|EDGE,7383746,ALL|TravelSearch|IntentMedia|US|Revenue,1393892,Intent Media,0,1
94307153,ALL|IntentMedia|Fort_Lauderdale-FL|US|EN|CPC-TS|1x1|EDGE,7383746,ALL|TravelSearch|IntentMedia|US|Revenue,1393892,Intent Media,0,1
94307159,ALL|IntentMedia|Seattle-WA|US|EN|CPC-TS|1x1|EDGE,7383746,ALL|TravelSearch|IntentMedia|US|Revenue,1393892,Intent Media,0,1
94307175,ALL|IntentMedia|Savannah-GA|US|EN|CPC-TS|1x1|EDGE,7383746,ALL|TravelSearch|IntentMedia|US|Revenue,1393892,Intent Media,0,1
94307190,ALL|IntentMedia|Charleston-SC|US|EN|CPC-TS|1x1|EDGE,7383746,ALL|TravelSearch|IntentMedia|US|Revenue,1393892,Intent Media,0,3
94307191,ALL|IntentMedia|Tampa-FL|US|EN|CPC-TS|1x1|EDGE,7383746,ALL|TravelSearch|IntentMedia|US|Revenue,1393892,Intent Media,0,1
94307218,ALL|IntentMedia|San_Francisco-CA|US|EN|CPC-TS|1x1|EDGE,7383746,ALL|TravelSearch|IntentMedia|US|Revenue,1393892,Intent Media,0,5
94307248,ALL|IntentMedia|Jacksonville-FL|US|EN|CPC-TS|1x1|EDGE,7383746,ALL|TravelSearch|IntentMedia|US|Revenue,1393892,Intent Media,0,1
94307275,ALL|IntentMedia|Philadelphia-PA|US|EN|CPC-TS|1x1|EDGE,7383746,ALL|TravelSearch|IntentMedia|US|Revenue,1393892,Intent Media,0,3
94307294,ALL|IntentMedia|Atlanta-GA|US|EN|CPC-TS|1x1|EDGE,7383746,ALL|TravelSearch|IntentMedia|US|Revenue,1393892,Intent Media,0,1
94307301,ALL|IntentMedia|Los_Angeles-CA|US|EN|CPC-TS|1x1|EDGE,7383746,ALL|TravelSearch|IntentMedia|US|Revenue,1393892,Intent Media,0,1
94307302,ALL|IntentMedia|Puerto_Vallarta-Mexico|US|EN|CPC-TS|1x1|EDGE,7383746,ALL|TravelSearch|IntentMedia|US|Revenue,1393892,Intent Media,0,1
94307306,ALL|IntentMedia|Ocean_City-MD|US|EN|CPC-TS|1x1|EDGE,7383746,ALL|TravelSearch|IntentMedia|US|Revenue,1393892,Intent Media,0,2
94307317,ALL|IntentMedia|Boston-MA|US|EN|CPC-TS|1x1|EDGE,7383746,ALL|TravelSearch|IntentMedia|US|Revenue,1393892,Intent Media,0,1
94307319,ALL|IntentMedia|Colorado_Springs-CO|US|EN|CPC-TS|1x1|EDGE,7383746,ALL|TravelSearch|IntentMedia|US|Revenue,1393892,Intent Media,0,1
94307326,ALL|IntentMedia|Nashville-TN|US|EN|CPC-TS|1x1|EDGE,7383746,ALL|TravelSearch|IntentMedia|US|Revenue,1393892,Intent Media,0,1
94307327,ALL|IntentMedia|Miami-FL|US|EN|CPC-TS|1x1|EDGE,7383746,ALL|TravelSearch|IntentMedia|US|Revenue,1393892,Intent Media,0,3
94307334,ALL|IntentMedia|San_Diego-CA|US|EN|CPC-TS|1x1|EDGE,7383746,ALL|TravelSearch|IntentMedia|US|Revenue,1393892,Intent Media,0,1
94307345,ALL|IntentMedia|Chicago-IL|US|EN|CPC-TS|1x1|EDGE,7383746,ALL|TravelSearch|IntentMedia|US|Revenue,1393892,Intent Media,0,1
94307355,ALL|IntentMedia|Montreal-Canada|US|EN|CPC-TS|1x1|EDGE,7383746,ALL|TravelSearch|IntentMedia|US|Revenue,1393892,Intent Media,0,1
94307369,ALL|IntentMedia|Branson-MO|US|EN|CPC-TS|1x1|EDGE,7383746,ALL|TravelSearch|IntentMedia|US|Revenue,1393892,Intent Media,0,2
94307371,ALL|IntentMedia|Palm_Springs-CA|US|EN|CPC-TS|1x1|EDGE,7383746,ALL|TravelSearch|IntentMedia|US|Revenue,1393892,Intent Media,0,1
94307389,ALL|IntentMedia|Las_Vegas-NV|US|EN|CPC-TS|1x1|EDGE,7383746,ALL|TravelSearch|IntentMedia|US|Revenue,1393892,Intent Media,0,3
94307399,ALL|IntentMedia|Corpus_Christi-TX|US|EN|CPC-TS|1x1|EDGE,7383746,ALL|TravelSearch|IntentMedia|US|Revenue,1393892,Intent Media,0,1
94307402,ALL|IntentMedia|New_York-NY|US|EN|CPC-TS|1x1|EDGE,7383746,ALL|TravelSearch|IntentMedia|US|Revenue,1393892,Intent Media,0,4
94307406,ALL|IntentMedia|Charlotte-NC|US|EN|CPC-TS|1x1|EDGE,7383746,ALL|TravelSearch|IntentMedia|US|Revenue,1393892,Intent Media,0,1
95385208,google_places,7455946,places_listings,726260,AND,0,19
96314483,Albuquerque-University/Midtown_NM_505-837-9300,7545912,Hampton Inn - YP.com - 2013,940051,YP.com,0,2
96324373,"Mobile-Providence Park/Airport Area, AL_AL_251-776-5866",7545912,Hampton Inn - YP.com - 2013,940051,YP.com,0,3
96324504,"Birmingham-Downtown/Tutwiler, AL_AL_205-322-2100",7545912,Hampton Inn - YP.com - 2013,940051,YP.com,0,3
96879596,ALL|IntentMedia|Gatlinburg-TN|US|EN|CPC-TS|1x1|EDGE,7383746,ALL|TravelSearch|IntentMedia|US|Revenue,1393892,Intent Media,0,1
97963329,GI|Google-Mobile|Kenshoo|US|EN|CPC|1x1,6202831,GI|Search|Kenshoo|US|Revenue,709529,DART Search : Google : 11973,0,3
97965442,HI|Google-Mobile|Kenshoo|US|EN|CPC|1x1,6202855,HI|Search|Kenshoo|US|Revenue,709529,DART Search : Google : 11973,0,6
97965597,HT|Google-Mobile|Kenshoo|US|EN|CPC|1x1,6202863,HT|Search|Kenshoo|US|Revenue,709529,DART Search : Google : 11973,0,7
97965752,HW|Google-Mobile|Kenshoo|US|EN|CPC|1x1,6202870,HW|Search|Kenshoo|US|Revenue,709529,DART Search : Google : 11973,0,3
97968255,WA|Google-Mobile|Kenshoo|US|EN|CPC|1x1,6202878,WA|Search|Kenshoo|US|Revenue,709529,DART Search : Google : 11973,0,1
98594561,DT|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|SLENSDT|EDGE,7686763,DT|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,4
98595131,DT|TripAdvisor|BL-HotelDeals|Mobile|US|EN|CPC|SATEMDT|EDGE,7686763,DT|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,2
98595649,DT|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|ATLSSDT|EDGE,7686763,DT|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,14
98595733,DT|TripAdvisor|BL-HotelDeals|Mobile|US|EN|CPC|LASNTDT|EDGE,7686763,DT|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,3
98595748,DT|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|SATEMDT|EDGE,7686763,DT|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,18
98596307,ES|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|SLCSMES|EDGE,7686764,ES|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,1
98596702,ES|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|TYSKWES|EDGE,7686764,ES|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,5
98597826,DT|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|LASNTDT|EDGE,7686763,DT|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,69
98599173,GI|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|GONPFGI|EDGE,7686765,GI|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,17
98599242,GI|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|MCIOLGI|EDGE,7686765,GI|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,4
98599286,WA|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|SJULCWA|EDGE,7686771,WA|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,8
98599295,WA|TripAdvisor|BL-HotelDeals|Mobile|US|EN|CPC|PTYTPWA|EDGE,7686771,WA|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,1
98599302,WA|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|SJUGDWA|EDGE,7686771,WA|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,5
98599345,WA|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|CHIWAWA|EDGE,7686771,WA|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,7
98599355,WA|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|ORLBCWA|EDGE,7686771,WA|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,10
98599372,WA|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|EYWRRWA|EDGE,7686771,WA|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,10
98599385,WA|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|BCTBCWA|EDGE,7686771,WA|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,7
98599395,WA|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|MSYRHWA|EDGE,7686771,WA|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,25
98599410,WA|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|PTYTPWA|EDGE,7686771,WA|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,5
98599427,WA|TripAdvisor|BL-HotelDeals|Mobile|US|EN|CPC|NYCWAWA|EDGE,7686771,WA|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,7
98599432,WA|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|SLCDMWA|EDGE,7686771,WA|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,11
98599543,GI|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|TXKTXGI|EDGE,7686765,GI|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,1
98599596,GI|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|ISPSBGI|EDGE,7686765,GI|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,15
98599733,GV|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|KOAWBGV|EDGE,7686766,GV|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,2
98599742,GV|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|ORLSWGV|EDGE,7686766,GV|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,16
98599750,GV|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|LASCSGV|EDGE,7686766,GV|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,14
98599753,GV|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|ORLINGV|EDGE,7686766,GV|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,25
98599766,GV|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|LASVSGV|EDGE,7686766,GV|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,3
98599768,GV|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|HNLHWGV|EDGE,7686766,GV|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,9
98599770,GV|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|MIAMSGV|EDGE,7686766,GV|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,1
98599776,GV|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|NYCWEGV|EDGE,7686766,GV|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,1
98599782,GV|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|LASLVGV|EDGE,7686766,GV|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,12
98599793,GV|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|QKBVAGV|EDGE,7686766,GV|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,6
98599794,GV|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|HNLGWGV|EDGE,7686766,GV|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,12
98599799,GV|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|KOAKLGV|EDGE,7686766,GV|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,9
98599802,GV|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|MCOMDGV|EDGE,7686766,GV|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,9
98599820,GV|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|SLCSEGV|EDGE,7686766,GV|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,23
98599821,GV|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|LASFLGV|EDGE,7686766,GV|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,6
98599981,HT|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|HSVRPHT|EDGE,7686768,HT|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,4
98600003,HT|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|BALWHHT|EDGE,7686768,HT|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,4
98600006,HT|TripAdvisor|BL-HotelDeals|Mobile|US|EN|CPC|DFWDFHT|EDGE,7686768,HT|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,1
98600022,HT|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|ANBODHT|EDGE,7686768,HT|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,5
98600033,HT|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|DFWDFHT|EDGE,7686768,HT|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,2
98600037,HT|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|AGSAWHT|EDGE,7686768,HT|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,25
98600258,HI|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|LIMMFHH|EDGE,7686767,HI|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,10
98600387,GI|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|SHVOMGI|EDGE,7686765,GI|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,2
98600555,HI|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|PVRPVHF|EDGE,7686767,HI|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,28
98600996,HI|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|TPANTHF|EDGE,7686767,HI|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,33
98601377,GI|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|SLCAPGI|EDGE,7686765,GI|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,11
98601438,GI|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|ARBGIGI|EDGE,7686765,GI|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,7
98601730,GI|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|ALOCFGI|EDGE,7686765,GI|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,3
98602166,GI|TripAdvisor|BL-HotelDeals|Mobile|US|EN|CPC|MCIOLGI|EDGE,7686765,GI|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,2
98602330,HI|TripAdvisor|BL-HotelDeals|Mobile|US|EN|CPC|PVRPVHF|EDGE,7686767,HI|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,5
98602556,HW|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|DENDCHW|EDGE,7686769,HW|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,24
98602766,GI|TripAdvisor|BL-HotelDeals|Mobile|US|EN|CPC|ISPSBGI|EDGE,7686765,GI|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,1
98602781,HW|TripAdvisor|BL-HotelDeals|Mobile|US|EN|CPC|DENDCHW|EDGE,7686769,HW|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,1
98602863,HW|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|MCOGTHW|EDGE,7686769,HW|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,7
98603222,GI|TripAdvisor|BL-HotelDeals|Mobile|US|EN|CPC|GONPFGI|EDGE,7686765,GI|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,1
98603957,HW|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|DCASFHW|EDGE,7686769,HW|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,2
98604409,HW|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|IOWCVHW|EDGE,7686769,HW|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,14
98604989,HX|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|BOSBTHX|EDGE,7686770,HX|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,7
98607880,HX|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|MRLMIHX|EDGE,7686770,HX|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,4
98610420,HX|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|IOWICHX|EDGE,7686770,HX|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,5
98610435,HX|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|CSGFBHX|EDGE,7686770,HX|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,20
98610519,HX|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|DAYSHHX|EDGE,7686770,HX|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,14
98610618,HX|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|OXFUVHX|EDGE,7686770,HX|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,7
98610649,HX|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|YTOBMHX|EDGE,7686770,HX|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,1
98610685,HX|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|AUSUAHX|EDGE,7686770,HX|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,24
98610704,HX|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|MKCBEHX|EDGE,7686770,HX|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,1
98610732,HX|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|AGSTHHX|EDGE,7686770,HX|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,2
98610763,HX|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|BALCOHX|EDGE,7686770,HX|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,12
98610872,HX|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|CHAPHHX|EDGE,7686770,HX|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,7
98610988,HX|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|MOTNDHX|EDGE,7686770,HX|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,1
98611030,HX|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|SPFTSHX|EDGE,7686770,HX|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,3
98611036,HX|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|DENCVHX|EDGE,7686770,HX|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,8
98611072,HX|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|SATLOHX|EDGE,7686770,HX|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,2
98611141,HX|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|HOUKFHX|EDGE,7686770,HX|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,3
98611330,HX|TripAdvisor|BL-HotelWebsite|Mobile|US|EN|CPC|RDUAWHX|EDGE,7686770,HX|BusinessListingsMobile|TripAdvisor|US|Revenue,896433,Tripadvisor,0,19
